NAME,GENERIC_NAME,NAME_TYPE,FULL_GENERIC_NAME,FDA_SCHEDULE,VA_CLASS,VA_CATEGORY,CATEGORY
EYE GLASSES,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
FIRE,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
FIZZ,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
FLOWERS,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
FOCO,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
FOOD,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
FRIO,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
FRUIT,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
GAK,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
GARBAGE,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
ACETYLMETHADOL,ACETYLMETHADOL,GENERIC_NAME,ACETYLMETHADOL,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
G-FUNK,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
ALPHAMETHADOL,ALPHAMETHADOL,GENERIC_NAME,ALPHAMETHADOL,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
GIFTS,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
GIRLS,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
BENZETHIDINE,BENZETHIDINE,GENERIC_NAME,BENZETHIDINE,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
GLASS,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
BETAMETHADOL,BETAMETHADOL,GENERIC_NAME,BETAMETHADOL,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
GO-FAST,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
GO-GO,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
CLONITAZENE,CLONITAZENE,GENERIC_NAME,CLONITAZENE,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
GOOFBALL,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
GROCERIES,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
DIAMPROMIDE,DIAMPROMIDE,GENERIC_NAME,DIAMPROMIDE,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
HARD ONES,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
HARE,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
DIMENOXADOL,DIMENOXADOL,GENERIC_NAME,DIMENOXADOL,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
HAWAIIAN SALT,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
DIMEPHEPTANOL,DIMEPHEPTANOL,GENERIC_NAME,DIMEPHEPTANOL,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
HIELO,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
DIMETHYLAMPHETAMINE,DIMETHYLAMPHETAMINE,GENERIC_NAME,DIMETHYLAMPHETAMINE,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
HIROPON,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
DIMETHYLHEPTYLPYRAN,DIMETHYLHEPTYLPYRAN,GENERIC_NAME,DIMETHYLHEPTYLPYRAN,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
HOT ICE,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
DIOXAPHETYL BUTYRATE,DIOXAPHETYL BUTYRATE,GENERIC_NAME,DIOXAPHETYL BUTYRATE,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
HUBBERS,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
EMBUTRAMIDE,EMBUTRAMIDE,GENERIC_NAME,EMBUTRAMIDE,SCHEDULE III,CN801,AMPHETAMINES,AMPHETAMINES
ICE,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
ETHOHEPTAZINE,ETHOHEPTAZINE,GENERIC_NAME,ETHOHEPTAZINE,SCHEDULE IV,CN801,AMPHETAMINES,AMPHETAMINES
ICE CREAM,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
ETOXERIDINE,ETOXERIDINE,GENERIC_NAME,ETOXERIDINE,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
ICE WATER,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
FURETHIDINE,FURETHIDINE,GENERIC_NAME,FURETHIDINE,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
ICEHEAD,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
JALE,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
JUG OF WATER,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
MORPHERIDINE,MORPHERIDINE,GENERIC_NAME,MORPHERIDINE,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
L.A. GLASS,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
MYROPHINE,MYROPHINE,GENERIC_NAME,MYROPHINE,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
L.A. ICE,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
N-ETHYL-3-PIPERIDYL BENZILATE,N-ETHYL-3-PIPERIDYL BENZILATE,GENERIC_NAME,N-ETHYL-3-PIPERIDYL BENZILATE,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
LEMONS,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
N-METHYL-3-PIPERIDYL BENZILATE,N-METHYL-3-PIPERIDYL BENZILATE,GENERIC_NAME,N-METHYL-3-PIPERIDYL BENZILATE,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
LEMON DROP,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
NORPETHIDINE,NORPETHIDINE,GENERIC_NAME,NORPETHIDINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
LIGHT,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
LIGHT BEIGE,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
PEPAP,PEPAP,GENERIC_NAME,PEPAP,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
LIVIANAS,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
PETHIDINE INTERMEDIATE A,PETHIDINE INTERMEDIATE A,GENERIC_NAME,PETHIDINE INTERMEDIATE A,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
MADERA,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
PHENAMPROMIDE,PHENAMPROMIDE,GENERIC_NAME,PHENAMPROMIDE,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
MAMPH,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
PROHEPTAZINE,PROHEPTAZINE,GENERIC_NAME,PROHEPTAZINE,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
METH,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
METHLIES QUICK,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
25I-NBOME,25I-NBOME,GENERIC_NAME,25I-NBOME,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
MEXICAN CRACK,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
MEXICAN CRANK,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
MISS GIRL,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
MONTURA,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
MOTOR,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
"CP 47,497","CP 47,497",GENERIC_NAME,"CP 47,497",SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
MUCHACHA,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
NAILS,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
ONE POT,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
JWH-200,JWH-200,GENERIC_NAME,JWH-200,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
NO-DOZE,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
LEVOMORAMIDE,LEVOMORAMIDE,GENERIC_NAME,LEVOMORAMIDE,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
PAINT,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
PANTALONES,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
NORMORPHINE,NORMORPHINE,GENERIC_NAME,NORMORPHINE,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
PATUDAS,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
PEANUT BUTTER CRANK,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
PINATA,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
POINTY ONES,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
POLLITO,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
POPSICLE,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
PURPLE,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
RASPADO,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
RIMS,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
3-FLUOROMETHCATHINONE,3-FLUOROMETHCATHINONE,GENERIC_NAME,3-FLUOROMETHCATHINONE,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
ROCKET FUEL,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
SALT,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
SHABU,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
SHARDS,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
SHATTER,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
SHAVED ICE,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
SHINY GIRL,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
SMALL GIRL,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
SOAP DOPE,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
SOFT ONES,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
SPEED,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
SPEED DOG,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
SPICY KIND,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
DIETHYLTRYPTAMINE,DIETHYLTRYPTAMINE,GENERIC_NAME,DIETHYLTRYPTAMINE,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
SPIN,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
STOVE TOP,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
STUFF,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
SUPER ICE,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
TABLE,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
TINA,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
ARMODAFINIL,ARMODAFINIL,GENERIC_NAME,ARMODAFINIL,SCHEDULE IV,CN801,AMPHETAMINES,AMPHETAMINES
TIRES,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
TRASH,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
TRUCK,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
TUPPERWARE,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
TWEAK,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
SODIUM OXYBATE,SODIUM OXYBATE,GENERIC_NAME,SODIUM OXYBATE,SCHEDULE III,CN801,AMPHETAMINES,AMPHETAMINES
UNASSEMBLED,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
UPPERS,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
VENTANAS,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
VIDRIO,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
WALKING ZOMBIE,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
WATER,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
WAZZ,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
WHITE,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
WHIZZ,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
WINDOWS,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
WITCHES TEETH,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
2C-B,2C-B,GENERIC_NAME,2C-B,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
YABA,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
YELLOW BARN,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
YELLOW CAKE,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
YELLOW KIND,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
ZIP,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
ACCORDION,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
AMP,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
AQUA,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
PENTAZOCINE,PENTAZOCINE,GENERIC_NAME,PENTAZOCINE,SCHEDULE IV,CN801,AMPHETAMINES,AMPHETAMINES
ARROZ,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
ASSEMBLED,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
BATU,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
ALLOBARBITAL,ALLOBARBITAL,GENERIC_NAME,ALLOBARBITAL,SCHEDULE III,CN801,AMPHETAMINES,AMPHETAMINES
BEGOK,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
BIKER’S COFFEE,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
BLUE,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
CHLORPHENTERMINE,CHLORPHENTERMINE,GENERIC_NAME,CHLORPHENTERMINE,SCHEDULE III,CN801,AMPHETAMINES,AMPHETAMINES
BLUE BELL ICE CREAM,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
CLORTERMINE,CLORTERMINE,GENERIC_NAME,CLORTERMINE,SCHEDULE III,CN801,AMPHETAMINES,AMPHETAMINES
BEERS,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
BOTTLES,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
DIACETYLDIHYDROMORPHINE,DIACETYLDIHYDROMORPHINE,GENERIC_NAME,DIACETYLDIHYDROMORPHINE,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
BUCIO,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
DIPROPANOYLMORPHINE,DIPROPANOYLMORPHINE,GENERIC_NAME,DIPROPANOYLMORPHINE,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
BUD LIGHT,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
BUMP,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
FENCAMFAMINE,FENCAMFAMINE,GENERIC_NAME,FENCAMFAMINE,SCHEDULE IV,CN801,AMPHETAMINES,AMPHETAMINES
CAJITAS,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
MIBOLERONE,MIBOLERONE,GENERIC_NAME,MIBOLERONE,SCHEDULE III,CN801,AMPHETAMINES,AMPHETAMINES
CHALK,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
CHANDELIER,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
NICOCODEINE,NICOCODEINE,GENERIC_NAME,NICOCODEINE,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
CHAVALONE,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
NICODICODEINE,NICODICODEINE,GENERIC_NAME,NICODICODEINE,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
CHICKEN,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
NICOMORPHINE,NICOMORPHINE,GENERIC_NAME,NICOMORPHINE,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
CHICKEN FEED,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
PARAHEXYL,PARAHEXYL,GENERIC_NAME,PARAHEXYL,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
CHICKEN POWDER,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
CHRIS,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
CHRISTINE,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
PIPRADROL,PIPRADROL,GENERIC_NAME,PIPRADROL,SCHEDULE IV,CN801,AMPHETAMINES,AMPHETAMINES
CHRISTY,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
PROPERIDINE,PROPERIDINE,GENERIC_NAME,PROPERIDINE,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
CLEAR,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
CLOTHING CLEANER,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
THEBACON,THEBACON,GENERIC_NAME,THEBACON,SCHEDULE I,CN801,AMPHETAMINES,AMPHETAMINES
COLD,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
ALFAXALONE,ALFAXALONE,GENERIC_NAME,ALFAXALONE,SCHEDULE IV,CN801,AMPHETAMINES,AMPHETAMINES
COLD ONE,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
COLORADO ROCKIES,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
CRANK,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
CREAM,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
CHLORALODOL,CHLORALODOL,GENERIC_NAME,CHLORALODOL,SCHEDULE III,CN801,AMPHETAMINES,AMPHETAMINES
CRI-CRI,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
CRINK,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
CRISCO,METHAMPHETAMINE,STREET_NAME,METHAMPHETAMINE,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
LEVACETYLMETHADOL,LEVACETYLMETHADOL,GENERIC_NAME,LEVACETYLMETHADOL,SCHEDULE II,CN801,AMPHETAMINES,AMPHETAMINES
